"A Antiviral therapy study of Dengue virus, strain Serotype 1, Hawaii, in Immortalised cells","A Antiviral therapy study of Dengue virus, strain Serotype 1, Hawaii, in African Green Monkey Immortalised cells, provided by INMI","Dengue virus, Serotype 1, Hawaii, Antiviral therapy, Immortalised cells, African Green Monkey",2-17-25-2-1-1-0,ERINHA,INMI,Optimized,BSL_3,Flaviviridae ,Dengue virus,Orthoflavivirus denguei,"Serotype 1, Hawaii",Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Dengue virus, strain Serotype 2, New Guinea, in Immortalised cells","A Antiviral therapy study of Dengue virus, strain Serotype 2, New Guinea, in African Green Monkey Immortalised cells, provided by INMI","Dengue virus, Serotype 2, New Guinea, Antiviral therapy, Immortalised cells, African Green Monkey",2-17-26-2-1-1-0,ERINHA,INMI,Optimized,BSL_3,Flaviviridae ,Dengue virus,Orthoflavivirus denguei,"Serotype 2, New Guinea",Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Dengue virus, strain Serotype 3, H87, in Immortalised cells","A Antiviral therapy study of Dengue virus, strain Serotype 3, H87, in African Green Monkey Immortalised cells, provided by INMI","Dengue virus, Serotype 3, H87, Antiviral therapy, Immortalised cells, African Green Monkey",2-17-27-2-1-1-0,ERINHA,INMI,Optimized,BSL_3,Flaviviridae ,Dengue virus,Orthoflavivirus denguei,"Serotype 3, H87",Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,,,,,,,,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Dengue virus, strain Serotype 4, H241, in Immortalised cells","A Antiviral therapy study of Dengue virus, strain Serotype 4, H241, in African Green Monkey Immortalised cells, provided by INMI","Dengue virus, Serotype 4, H241, Antiviral therapy, Immortalised cells, African Green Monkey",2-17-28-2-1-1-0,ERINHA,INMI,Optimized,BSL_3,Flaviviridae ,Dengue virus,Orthoflavivirus denguei,"Serotype 4, H241",Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,,,,,,,,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Influenza A virus, strain H5N1, in Immortalised cells","A Antiviral therapy study of Influenza A virus, strain H5N1, in African Green Monkey Immortalised cells, provided by INMI","Influenza A virus, H5N1, Antiviral therapy, Immortalised cells, African Green Monkey",2-4-10-2-1-1-0,ERINHA,INMI,Research,BSL_3,Orthomyxoviridae,Influenza A virus,Alphainfluenzavirus influenzae,H5N1,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Japanese Encephalitis virus, strain Nakajama, in Immortalised cells","A Antiviral therapy study of Japanese Encephalitis virus, strain Nakajama, in African Green Monkey Immortalised cells, provided by INMI","Japanese Encephalitis virus, Nakajama, Antiviral therapy, Immortalised cells, African Green Monkey",2-18-29-2-1-1-0,ERINHA,INMI,Research,BSL_3,Flaviviridae ,Japanese Encephalitis virus,Orthoflavivirus japonicum,Nakajama,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of La Crosse virus, in Immortalised cells","A Antiviral therapy study of La Crosse virus, in African Green Monkey Immortalised cells, provided by INMI","La Crosse virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-19-0-2-1-1-0,ERINHA,INMI,Research,BSL_3,Peribunyaviridae,La Crosse virus,Orthobunyavirus encephalitidis,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Mayaro virus, in Immortalised cells","A Antiviral therapy study of Mayaro virus, in African Green Monkey Immortalised cells, provided by INMI","Mayaro virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-20-0-2-1-1-0,ERINHA,INMI,Research,BSL_3,Togaviridae,Mayaro virus,Alphavirus mayaro,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Mpox virus, strain Clade Ia, in Immortalised cells","A Antiviral therapy study of Mpox virus, strain Clade Ia, in African Green Monkey Immortalised cells, provided by INMI","Mpox virus, Clade Ia, Antiviral therapy, Immortalised cells, African Green Monkey",2-21-30-2-1-1-0,ERINHA,INMI,Optimized,BSL_3,Poxviridae,Mpox virus,Orthopoxvirus monkeypox,Clade Ia,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Mpox virus, strain Clade Ib, in Immortalised cells","A Antiviral therapy study of Mpox virus, strain Clade Ib, in African Green Monkey Immortalised cells, provided by INMI","Mpox virus, Clade Ib, Antiviral therapy, Immortalised cells, African Green Monkey",2-21-31-2-1-1-0,ERINHA,INMI,Optimized,BSL_3,Poxviridae,Mpox virus,Orthopoxvirus monkeypox,Clade Ib,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Mpox virus, strain Clade IIb, in Immortalised cells","A Antiviral therapy study of Mpox virus, strain Clade IIb, in African Green Monkey Immortalised cells, provided by INMI","Mpox virus, Clade IIb, Antiviral therapy, Immortalised cells, African Green Monkey",2-21-32-2-1-1-0,ERINHA,INMI,Optimized,BSL_3,Poxviridae,Mpox virus,Orthopoxvirus monkeypox,Clade IIb,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Sandfly fever Naples virus, in Immortalised cells","A Antiviral therapy study of Sandfly fever Naples virus, in African Green Monkey Immortalised cells, provided by INMI","Sandfly fever Naples virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-22-0-2-1-1-0,ERINHA,INMI,Research,BSL_3,Phenuiviridae,Sandfly fever Naples virus,Phlebovirus napoliense,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of O'nyong'nyong virus, strain Dakar 234, in Immortalised cells","A Antiviral therapy study of O'nyong'nyong virus, strain Dakar 234, in African Green Monkey Immortalised cells, provided by INMI","O'nyong'nyong virus, Dakar 234, Antiviral therapy, Immortalised cells, African Green Monkey",2-23-33-2-1-1-0,ERINHA,INMI,Research,BSL_3,Togaviridae,O'nyong'nyong virus,Alphavirus onyong,Dakar 234,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Oropouche virus, in Immortalised cells","A Antiviral therapy study of Oropouche virus, in African Green Monkey Immortalised cells, provided by INMI","Oropouche virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-24-0-2-1-1-0,ERINHA,INMI,Optimized,BSL_3,Peribunyaviridae,Oropouche virus,Orthobunyavirus oropoucheense,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Camelpox virus, in Immortalised cells","A Antiviral therapy study of Camelpox virus, in African Green Monkey Immortalised cells, provided by INMI","Camelpox virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-25-0-2-1-1-0,ERINHA,INMI,Research,BSL_3,Poxviridae,Camelpox virus,Orthopoxvirus camelpox,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Rift Valley Fever virus, in Immortalised cells","A Antiviral therapy study of Rift Valley Fever virus, in African Green Monkey Immortalised cells, provided by INMI","Rift Valley Fever virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-26-0-2-1-1-0,ERINHA,INMI,Optimized,BSL_3,Phenuiviridae,Rift Valley Fever virus,Phlebovirus riftense,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Tick-borne encephalitis virus, strain UVE/TBEV/1995/JP/Oshima, in Immortalised cells","A Antiviral therapy study of Tick-borne encephalitis virus, strain UVE/TBEV/1995/JP/Oshima, in African Green Monkey Immortalised cells, provided by INMI","Tick-borne encephalitis virus, UVE/TBEV/1995/JP/Oshima, Antiviral therapy, Immortalised cells, African Green Monkey",2-27-34-2-1-1-0,ERINHA,INMI,Research,BSL_3,Flaviviridae ,Tick-borne encephalitis virus,Orthoflavivirus encephalitidis,UVE/TBEV/1995/JP/Oshima,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Usutu virus, in Immortalised cells","A Antiviral therapy study of Usutu virus, in African Green Monkey Immortalised cells, provided by INMI","Usutu virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-28-0-2-1-1-0,ERINHA,INMI,Reproducible,BSL_3,Flaviviridae ,Usutu virus,Orthoflavivirus usutuense,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Venezuelan equine encephalitis virus, in Immortalised cells","A Antiviral therapy study of Venezuelan equine encephalitis virus, in African Green Monkey Immortalised cells, provided by INMI","Venezuelan equine encephalitis virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-29-0-2-1-1-0,ERINHA,INMI,Research,BSL_3,Togaviridae,Venezuelan equine encephalitis virus,Alphavirus venezuelan,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Western equine encephalitis virus, in Immortalised cells","A Antiviral therapy study of Western equine encephalitis virus, in African Green Monkey Immortalised cells, provided by INMI","Western equine encephalitis virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-30-0-2-1-1-0,ERINHA,INMI,Research,BSL_3,Togaviridae,Western equine encephalitis virus,Alphavirus western,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of West Nile virus, in Immortalised cells","A Antiviral therapy study of West Nile virus, in African Green Monkey Immortalised cells, provided by INMI","West Nile virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-31-0-2-1-1-0,ERINHA,INMI,Reproducible,BSL_3,Flaviviridae ,West Nile virus,Orthoflavivirus nilense,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Borealpox (Alaskapox), in Immortalised cells","A Antiviral therapy study of Borealpox (Alaskapox), in African Green Monkey Immortalised cells, provided by INMI","Borealpox (Alaskapox), Antiviral therapy, Immortalised cells, African Green Monkey",2-32-0-2-1-1-0,ERINHA,INMI,Research,BSL_3,no taxon,Borealpox (Alaskapox),no taxon,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Bornavirus, in Primary cells","A Antiviral therapy study of Bornavirus, in Rabbit Primary cells, provided by INMI","Bornavirus, Antiviral therapy, Primary cells, Rabbit",2-33-0-2-2-5-0,ERINHA,INMI,Research,BSL_3,no taxon,Bornavirus,,,Cellular,Antiviral therapy,Primary cells,,Rabbit,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Dobrava-Belgrade Virus, in Immortalised cells","A Antiviral therapy study of Dobrava-Belgrade Virus, in African Green Monkey Immortalised cells, provided by INMI","Dobrava-Belgrade Virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-7-0-2-1-1-0,ERINHA,INMI,Research,BSL_3,Hantaviridae,Dobrava-Belgrade Virus,Orthohantavirus dobravaense,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Hantaan virus, in Immortalised cells","A Antiviral therapy study of Hantaan virus, in African Green Monkey Immortalised cells, provided by INMI","Hantaan virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-34-0-2-1-1-0,ERINHA,INMI,Research,BSL_3,Hantaviridae,Hantaan virus,Orthohantavirus hantanense,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Puumala virus, in Immortalised cells","A Antiviral therapy study of Puumala virus, in African Green Monkey Immortalised cells, provided by INMI","Puumala virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-35-0-2-1-1-0,ERINHA,INMI,Research,BSL_3,Hantaviridae,Puumala virus,Orthohantavirus puumalaense,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Saarema virus, in Immortalised cells","A Antiviral therapy study of Saarema virus, in African Green Monkey Immortalised cells, provided by INMI","Saarema virus, Antiviral therapy, Immortalised cells, African Green Monkey",2-36-0-2-1-1-0,ERINHA,INMI,Research,BSL_3,Bunyaviridae,Saarema virus,,,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Lymphocytic Choriomeningitis Virus, strain WEAF004519, in Immortalised cells","A Antiviral therapy study of Lymphocytic Choriomeningitis Virus, strain WEAF004519, in African Green Monkey Immortalised cells, provided by INMI","Lymphocytic Choriomeningitis Virus, WEAF004519, Antiviral therapy, Immortalised cells, African Green Monkey",2-37-35-2-1-1-0,ERINHA,INMI,Research,BSL_3,Arenaviridae,Lymphocytic Choriomeningitis Virus,Mammarenavirus choriomeningitidis	,WEAF004519,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,x,x,x,x,,x,x,,x,,x,x,x,,x,,x,,,x,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of Pathogen agnostic / trophism to model organ , in Other 3D cell models","A Antiviral therapy study of Pathogen agnostic / trophism to model organ , in Airway Human Other 3D cell models, provided by UKHSA","Pathogen agnostic / trophism to model organ , Antiviral therapy, Other 3D cell models, Human",3-38-0-2-6-2-7,ERINHA,UKHSA,Optimized,BSL_3,,Pathogen agnostic / trophism to model organ,,,Tissular,Antiviral therapy,Other 3D cell models,,Human,Airway,,,x,,x,x,x,,,x,x,,x,,x,x,x,x,x,,,x,,x,On request,Provided based on request,TBD,Barrier function assays
"A Antiviral therapy study of Pathogen agnostic / trophism to model organ , in Other 3D cell models","A Antiviral therapy study of Pathogen agnostic / trophism to model organ , in Alveolus Human Other 3D cell models, provided by UKHSA","Pathogen agnostic / trophism to model organ , Antiviral therapy, Other 3D cell models, Human",3-38-0-2-6-2-8,ERINHA,UKHSA,Optimized,BSL_3,,Pathogen agnostic / trophism to model organ,,,Tissular,Antiviral therapy,Other 3D cell models,,Human,Alveolus,,,x,,x,x,x,,,x,x,,x,,x,x,x,x,x,,,x,,x,On request,Provided based on request,TBD,Barrier function assays
"A Antiviral therapy study of Pathogen agnostic / trophism to model organ , in Other 3D cell models","A Antiviral therapy study of Pathogen agnostic / trophism to model organ , in Colon Human Other 3D cell models, provided by UKHSA","Pathogen agnostic / trophism to model organ , Antiviral therapy, Other 3D cell models, Human",3-38-0-2-6-2-9,ERINHA,UKHSA,Optimized,BSL_3,,Pathogen agnostic / trophism to model organ,,,Tissular,Antiviral therapy,Other 3D cell models,,Human,Colon,,,x,,x,x,x,,,x,x,,x,,x,x,x,x,x,,,x,,x,On request,Provided based on request,TBD,Barrier function assays
"A Antiviral therapy study of Pathogen agnostic / trophism to model organ , in Other 3D cell models","A Antiviral therapy study of Pathogen agnostic / trophism to model organ , in Airway Human Other 3D cell models, provided by UKHSA","Pathogen agnostic / trophism to model organ , Antiviral therapy, Other 3D cell models, Human",3-38-0-2-6-2-7,ERINHA,UKHSA,Optimized,BSL_4,,Pathogen agnostic / trophism to model organ,,,Tissular,Antiviral therapy,Other 3D cell models,,Human,Airway,,,x,,x,x,x,,,x,x,,x,,x,x,x,x,x,,,x,,x,On request,Provided based on request,TBD,Barrier function assays
"A Antiviral therapy study of Pathogen agnostic / trophism to model organ , in Other 3D cell models","A Antiviral therapy study of Pathogen agnostic / trophism to model organ , in Alveolus Human Other 3D cell models, provided by UKHSA","Pathogen agnostic / trophism to model organ , Antiviral therapy, Other 3D cell models, Human",3-38-0-2-6-2-8,ERINHA,UKHSA,Optimized,BSL_4,,Pathogen agnostic / trophism to model organ,,,Tissular,Antiviral therapy,Other 3D cell models,,Human,Alveolus,,,x,,x,x,x,,,x,x,,x,,x,x,x,x,x,,,x,,x,On request,Provided based on request,TBD,Barrier function assays
"A Antiviral therapy study of Pathogen agnostic / trophism to model organ , in Other 3D cell models","A Antiviral therapy study of Pathogen agnostic / trophism to model organ , in Colon Human Other 3D cell models, provided by UKHSA","Pathogen agnostic / trophism to model organ , Antiviral therapy, Other 3D cell models, Human",3-38-0-2-6-2-9,ERINHA,UKHSA,Optimized,BSL_4,,Pathogen agnostic / trophism to model organ,,,Tissular,Antiviral therapy,Other 3D cell models,,Human,Colon,,,x,,x,x,x,,,x,x,,x,,x,x,x,x,x,,,x,,x,On request,Provided based on request,TBD,Barrier function assays
